	filename	num_persons	drama	mean_sentence_length	speech_lengths	speech_length_span	speech_length_stdev	regression_prediction
254	gen452.txt	1	['PRINZESSIN: Zuerst Tomaten, die man mit der Hand abborgen soll ; dann Knoblauch und Salz, dann Essig und Pfeffer.']	0.0	[18]	0		-0.1386918379831466
255	gen446.txt	3	"['PRINZESSIN: Zuerst Tomaten, dann Salat, dann Salat.', ' KANZLER: Wie ist das, Fräulein?', ' FIEBIG: Ei ei ei, das ist alles so, Fräulein –', ' KANZLER: Ei ei, ei, ei, eiei, ei, ei, ei, ei!', "" FIEBIG: Was gibt's?"", "" KANZLER: Was gibt's? Fürstenberg –"", ' FIEBIG: Was sagt der?', ' KANZLER: Was gibt']"	4.875	[6, 4, 9, 9, 2, 4, 3, 2]	7	2.8504385627478452	0.4368807947552623
256	gen97.txt	1	['PRINZESSIN: Zuerst Tomaten! – Das soll ein Mann sein, der sich nicht in die Luft setzen möchte!']	0.0	[16]	0		-0.05502359918375138
257	gen320.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Salat und dann Salat.', ' GUNTHER: Aber nur die Suppe ist noch so gut, die wird schon gut werden ; die Suppe wird schon gut werden.', ' GUNTHER: Das ist aber eine Art von Fleisch, und da werden die Gerichte abgesagt ; wenn ich nicht ein wenig auftrete, wird der Wein nicht gut werden.', ' GUNTHER: Das ist eine Art von Fleisch, und da sind sie auch schon recht gut.', ' GUNTHER: So']	13.6	[7, 20, 26, 14, 1]	25	9.964938534682489	0.5386592874877931
258	gen136.txt	1	['PRINZESSIN: Zuerst Tomaten. Wenn ich den Salat nicht essen kann, will ich doch die Suppe nicht essen. Ich habe noch nicht einmal einen Salat gegessen, der aus dem Salat herauskommt und mir eine Sauce in die Kehle steckt – aber ich habe die Suppe nicht gegessen. Ich habe mir das Essen schon abgewöhnt, aber es kommt mir so vor – ich werde sie mir selbst abgewöhnen.']	0.0	[65]	0		1.008451802133697
259	gen122.txt	2	"['PRINZESSIN: Zuerst Tomaten, dann Pfeffer!', ' LÖWENSTEIN: Ich bitte, lassen Sie die Suppe schmecken!', ' ZIPF: Wenn Sie nur einen Tropfen Wasser hätten!', "" LÖWENSTEIN: Ei was, ich bin nicht satt! Ich muß noch etwas mehr davon bekommen! – Ich muß noch ein paar Minuten warten. – Aber jetzt erst, da Sie ja wissen, daß ich mich nicht so sehr mit meiner Küche beschäftigt habe, und Sie mir das nicht mehr antun, so ist's""]"	16.75	[4, 7, 7, 49]	45	21.546461426415238	0.716702661653837
260	gen123.txt	2	['PRINZESSIN: Zuerst Tomaten und Zwiebeln und dann Salat. Das ist eine wahre Kunst!', ' HEINRICH: Aber ich habe schon wieder eine. Wenn man eine Sorte hat, die nicht auf dem Markt ist, so muß wiederaufzubauen gehen.', ' HEINRICH: Wenn man aber ein anderes hat, so muß man wieder zu Hause sein. Ich denke, das kommt auf den Geschmack an.', ' HEINRICH: Wenn man ein anderes hat, so muß es wieder herauskommen.', ' HEINRICH']	16.0	[12, 21, 21, 10]	11	5.830951894845301	0.3540232926373519
261	gen137.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln –', ' KÖLLER: Ja, Kartoffeln!', ' ZIPFELD: Die Kartoffeln sind fertig!']	3.6666666666666665	[5, 2, 4]	3	1.5275252316519468	0.5932202513741169
262	gen447.txt	4	['PRINZESSIN: Zuerst Tomaten und Salat, dann Kartoffeln, dann Salat.', ' GRAFVONWALLENFELD: Ich kann Ihnen nichts sagen. – Aber, mein Bester!', ' SCHWIGERLING: Ich habe mir das Leben genommen, daß ich Sie, wenn es möglich wäre, an der Universität studieren möchte... aber Sie, lieber Freund, haben doch nicht alles so gemacht. – Ich will nicht hoffen.', ' GRAFWALLENFELD: Sie haben mir das Leben']	13.75	[8, 9, 33, 5]	28	12.945398152754256	0.7564080347643564
263	gen321.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Salat, die du dir aus dem Garten holtst und die ich dir im Garten gönnt.', ' ZIMMERGRÄFIN: Und was du mir gibst, das gebe ich dir!', ' VINCENTIUS: Wie?', ' ZIMMERGRÄFIN: Ich habs euch doch schon gesagt, daß ich euch in der Küche für ein Glas Wein und Brot zubereiten soll, das ist ja nicht das erste Mal!', ' VINCENTIUS: Ich']	11.4	[19, 9, 1, 27, 1]	26	11.436782764396636	0.1769327346870943
264	gen96.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln mit Zwiebeln, dann Kartoffeln und Salat, dann Kartoffeln, dann Salat, dann Salat ; dann Salat, dann Salat, dann Salat. Ab.']	0.0	[24]	0		1.0975514522210323
265	gen335.txt	2	"[""PRINZESSIN: Zuerst Tomaten, dann Salat – Und dann das ganze Fleisch. Ludmilla, dessen Töchter.: Ich will dir's schon sagen, aber ich habe mich schon sattgesehen."", ' KANZLER: Aber – was ist denn mit dem Salat? Ludmilla, dessen Töchter.: Er ist noch nicht fertig.', ' KANZLER: Was? Ludmilla, dessen Töchter.: Du weißt ja nicht, was du damit sagst.', ' KANZLER: Ich weiß schon']"	13.75	[24, 16, 12, 3]	21	8.732124598286491	0.2760667951611552
266	gen82.txt	3	['PRINZESSIN: Zuerst Tomaten. Das sind nur die einzigen, die ich habe, und die mich nicht zu stören wissen, und das ist die Hauptsache.', ' FIEBIG: Ich werde mich nicht mehr so aufrichten lassen.', ' JULIUS: Aber, Herr Doktor, der Herr Doktor ist sehr liebenswürdig.', ' FIEBIG: Ich danke Ihnen, meine Damen, für den guten Empfang, mit dem die junge Frau heute empfangen wurde und der die ganze Welt erfreut. Er nimmt seine Brille ab und']	17.0	[22, 8, 9, 29]	21	10.230672835481869	0.5244982722881828
267	gen453.txt	3	['PRINZESSIN: Zuerst Tomaten und Pfeffer, dann das ganze Huhn, dann den Schinken und die Suppe, dann das alles, ich werde mir einen guten Geschmack daraus machen wollen.', ' FRAUVONWALLENFELD: Ja, ich will mir die Nase auch einmal aufschneiden, wenns nur recht is, das ist der ganze Hof.', ' WAGNER: Ich habe aber noch ein ander Mal so einen schönen Appetit, wie Sie es auch mögen, denn ich habe noch nicht viel Appetit, und wenn Sie nur ein']	24.0	[26, 18, 28]	10	5.291502622129181	0.4797519073073879
268	gen309.txt	3	['PRINZESSIN: Zuerst Tomaten aus dem Topf, dann Bohnen.', ' GOLDFUCHS: Ja, das war schon alles – aber das ist auch eine Sache von Wichtigkeit.', ' SCHMERL: Nun denn, ich bin ganz neugierig. Aber –', ' GOLDFUCHS: Nun?', ' SCHMERL: Nun, was ist denn das?', ' GOLDFUCHS: Es ist nicht zu leugnen das, was man in den letzten Jahren erlebt hat – die Geschichte mit dem Prinzen von Wales']	9.5	[7, 14, 8, 1, 5, 22]	21	7.44983221287567	-0.05138778022824336
269	gen484.txt	2	['PRINZESSIN: Zuerst Tomaten und Knoblauch. Ich bin so zufrieden, daß mir meine Mutter ein Stück Kuchen vor die Füße wirft.', ' HINZ: Ei, ei, ei! Ei, das geht noch nicht auf. Wenn sie nur einmal die Hände voll hätten.']	18.0	[19, 17]	2	1.4142135623730951	0.18384040065325666
270	gen55.txt	2	['PRINZESSIN: Zuerst Tomatensauce und Salat, dann Salat und ein paar Zwiebeln mit Salat. Ich wollte, es könnte mir der Kopf so schwer werden, wenn mir das nicht gefällt hätte. Lisette, deren Tochter.:', ' O das sind die besten, die ich auf der Welt habe! Figaro, Kabinets-Kourier des Grafen Almaviva, bei einem Gesandtschaftsposten in Deutschland.:', ' O so viel, als der Mensch in der Welt braucht! Lisette, deren Tochter.:', ' O']	10.333333333333334	[31, 0, 0]	31	17.897858344878394	0.5429462553748077
271	gen41.txt	3	['PRINZESSIN: Zuerst Tomaten, die mir die Kehle durchschneiden. Dann die Zwiebeln, die ich in der Hand habe, die ich in der Hand habe!', ' SCHÄFER: Sie werden sich freuen, wenn ich die Suppe in die Hand nehme! – Ich habe eine gute Nachricht zu sagen.', ' HANSWURST: Guten Abend, Herr Doktor. Ich habe Sie gestern mit einem jungen Herrn auf einer Spazierfahrt durch die Stadt besucht.', ' FÜHRTER: Ich freue mich über Ihre Bekanntschaft.', ' HANS']	16.75	[22, 20, 19, 6]	16	7.2743842809317325	0.5258189382663405
272	gen490.txt	2	['PRINZESSIN: Zuerst Tomatensauce.', ' ZERBINO: Ich bitte Sie, setzen Sie sich nicht so in Verlegenheit! – Ich bin nicht der Mann, mit dem wir reden, ich bin es auch nicht.', ' ZERBINO: Und das ist die Hauptsache, Sie werden es mir verzeihen, daß Sie es mir nicht verzeihen werden ; – denn ich muß Sie entschuldigen, das wird mich nicht beleidigen ; – und Sie werden es mir verzeihen, das werde ich auch nicht verzeihen ; – aber –']	24.66666666666667	[2, 25, 47]	45	22.501851775650223	0.22335006132626287
273	gen9.txt	1	['PRINZESSIN: Zuerst Tomaten-Krämer, dann Kartoffeln-Knödel, dann Gemüse-Knödel, dann Kartoffeln-Knödel, dann Kartoffel-Knödel.']	0.0	[10]	0		0.3743273944569561
274	gen69.txt	4	['PRINZESSIN: Zuerst Tomaten, dann Salat und Salat und schließlich Salat und Salat.', ' GRAFOFFIZIER: Und dann Salat und Salat und Salat, und dann Salat und Salat.', ' FILITZ: Und das ist der erste Schritt, die ganze Geschichte!', ' GRAFOFFIZIER: Aber nur ein einziges Wort!', ' FILITZ: Aber doch nur ein paar Worte!', ' WILHELMINE: Was ist das für ein Wort? Das ist eine große, kleine']	9.0	[11, 12, 9, 5, 6, 11]	7	2.8982753492378883	0.9518764682674792
275	gen255.txt	4	['PRINZESSIN: Zuerst Tomaten aus dem Garten.', ' ZERBINO: Ich habe die Suppe schon vergessen, wenn Sie wollen.', ' LADYUNDJUNKER: Wenn das auch der Fall wäre, so hätten Sie doch wenigstens noch ein paar Gläser.', ' ZERBINO: Was für Gläser? –', ' LADYUNDJUNKER: Nein, lieber Freund, das wird Ihnen wohl nicht auffallen.', ' ZERBINO: Und das wird Ihnen nicht auffallen?', ' LADYUND']	8.0	[5, 9, 15, 4, 9, 6]	11	4.0	0.5714096619413207
276	gen241.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' FRAUHEINRICH: Das ist ein wahres Stück, das mich ganz verwirrt.', ' KÄTHCHEN: Jawohl, lieber Freund.']	4.666666666666667	[2, 9, 3]	7	3.7859388972001824	0.010708976941339763
277	gen269.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Gemüse : dann Kartoffeln, dann Reis und ein wenig Pfeffer und ein wenig Muskat.', ' BÜRGERMEISTER: Das war ein guter Tag, da wir noch so ziemlich beisammen saßen, da ist mir so viel an den Kopf gegangen, als ich dachte, das ist nicht wahr, und ich glaube, das ist nicht wahr!', ' SCHÄFER: Und ich denke immer, es ist auch eine Schande, wenn ein ordentlicher Mann so in der Welt herumläuft.', ' BÜRGER']	23.33333333333333	[17, 35, 18]	18	10.115993936995679	-0.008401337406324039
278	gen296.txt	2	['PRINZESSIN: Zuerst Tomaten mit Zwiebeln und Knoblauch, dann Salat mit Kohl, dann Salat mit Lorbersamen und dann Salat mit Zimpfen und Lorbeer und dann Salat mit Zimt und Nelken...', ' SCHENK: Was denn das? Sie haben sich doch nur auf den Boden gelegt, um den Salat zu verstecken!', ' SCHENK: Sie müssen sich doch die Augen aufmachen, damit sie sehen, wie man das Maul aufreißt!', ' SCHENK: Ja!', ' SCHENK:']	12.2	[28, 17, 15, 1, 0]	28	11.777096416349831	0.5544340181173678
279	gen282.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Zwiebel, dann Knoblauch. Dann Kartoffeln, dann Bohnen, dann Kartoffeln, dann Salat.']	0.0	[14]	0		0.4969599250062287
280	gen264.txt	3	['PRINZESSIN: Zuerst Tomaten, dann Zwiebeln, dann Salat.', ' GROSSLING: Ich will die Suppe kochen, Herr Vetter!', ' HERRVONWALLENFELD: Das ist ein ganz lieber Herr, aber ich will ihm nicht die Sauce geben!', ' HERRVONWALLENFELD: Das wird ihm aber sauer und wird mir sauer und er wird mich nicht in den Weg kriegen!', ' GROSSLING: Das wird ihm sauer und wird mir sauer und er']	11.0	[6, 7, 14, 18, 10]	12	5.0	0.3886743161015309
281	gen270.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Knoblauch, dann Bohnen, dann die Bohnen und dann das Schwein, das sich auf die Kniee wirft! –']	0.0	[20]	0		0.17903239161847684
282	gen258.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' ZERBINO: Ei, die haben sie doch.', ' ZERBINO: Ei, die sind wohl recht!', ' ZERBINO: So? – –', ' ZERBINO: Ei, die sind recht!', ' ZERBINO: Ja, recht! Das ist recht!', ' ZERBINO: Ei, das sind recht! – Aber nun –', ' ZERBINO: Das sind recht! Das ist recht!']	4.75	[2, 5, 5, 3, 4, 5, 8, 6]	6	1.8322507626258089	0.4293771170339043
283	gen4.txt	1	['PRINZESSIN: Zuerst Tomaten und dann Pfeffer.']	0.0	[5]	0		-0.008358031850869084
284	gen64.txt	2	"['PRINZESSIN: Zuerst Tomaten mit den Früchten und dann die Eier.', "" FRAUSELICKE: Ei, ich kann's nicht leiden! Ich will es nicht leiden, daß man nicht einmal die Eier in die Hand kriegt, die ich mir von Ihnen genommen habe."", ' FRAUSELICKE: Das ist ja eine Schande!']"	13.666666666666664	[9, 27, 5]	22	11.718930554164634	0.2039728218386251
285	gen70.txt	2	['PRINZESSIN: Zuerst Tomaten-Mehl und dann ein Stückchen Butter, die Sie mit Milch und Honig und Salz und Pfeffer würzen. Ludl, Kellnerin.: Ich wollte Ihnen nur zeigen, wie man sich den Kopf so leicht und so leicht zerdrücken lässt!', ' FRAUSINNREICH: Das ist eine außergewöhnliche Kunst, die Ihnen die Kunst gelehrt hat, einen Menschen wie Sie zu behandeln und in dessen Hand der Mensch ist. Ludl, Kellnerin.: Es ist die Kunst, sich die']	34.5	[37, 32]	5	3.5355339059327378	0.2834419619664028
286	gen489.txt	3	"['PRINZESSIN: Zuerst Tomaten, dann Bohnen.', ' KÖSPERLING: Ei, das war wohl auch gut, Herr von Stein.', ' FELDKIRCH: Aber was? –', "" KÖSPERLING: Ei, da haben wir's, Herr von Stein."", ' FELDKIRCH: Na, was? Ei, wenn man sich die Mühe nimmt, die Kartoffeln zu essen.', ' KÖSPERLING: Ei, das war wohl gut, Herr von Stein.', ' F']"	7.333333333333332	[4, 9, 3, 7, 13, 8]	10	3.614784456460256	0.1885617349727892
287	gen58.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Essig, dann Pfeffer, dann Wasser und Pfeffer, dann Essig und Salz und dann Pfeffer, dann Essig und dann Pfeffer, dann Pfeffer, dann Pfeffer und dann Essig, dann Wasser!', ' VOLK: Was ist denn? Was ist denn?', ' SCHÄDEL: Nichts, nichts –', ' VOLK: Nichts!', ' SCHÄDEL: Was ist denn?', ' VOLK: Nichts! Ich will dir nichts sagen, das nicht wahr ist.', ' SCHÄDEL: Aber']	7.857142857142858	[31, 6, 3, 1, 3, 10, 1]	30	10.683766056164703	0.5656474494906503
288	gen476.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Knoblauch, dann Zwiebeln, dann Salat, dann Salat, dann Sauerkraut und dann Salat.']	0.0	[15]	0		0.8456506288279481
289	gen310.txt	1	['PRINZESSIN: Zuerst Tomaten und Salat – jetzt Kartoffeln – jetzt Kartoffeln und Salat –']	0.0	[13]	0		0.4898527180650146
290	gen304.txt	2	"['PRINZESSIN: Zuerst Tomaten, die ich mir schon seit Wochen gewünscht. Aber jetzt ist alles vorbereitet.', "" DERGRAFVOMSTRAHL: Ich hab'ja nur ein Stück vom letzten."", ' DERGRAFVOMSTRAHL: Ich weiß ja nur eines : Sie werden sich wundern. – Ich bitte um Ihre Erlaubnis.', ' DERGRAFVOMSTRAHL: Sie sind mir sehr willkommen!', ' DERGRAFVOMSTRAHL: Was soll ich sagen? – Sie']"	9.6	[14, 7, 16, 5, 6]	11	5.029910535983717	0.6294032957283474
291	gen462.txt	2	['PRINZESSIN: Zuerst Tomatensauce mit Knoblauch, dann ein Salat und einen Salat, dann ein Salat und eine Suppe, wie es sich für die Frau Mutter von der Zeit an gehört, daß sie in die Schule ging, und sie sich nicht einmal auf den Gedanken machen kann, sie müsse die Schulbank bezahlen und die Kinder dazu machen, daß sie mit dem Professor nach Hause gehen soll. Da sind sie aber, und sie sind auch nicht die Frau Mutter, die sie in der Schulbank brauchen.', ' FRAUWANNINGEL']	81.0	[81]	0		0.5254911389125851
292	gen338.txt	3	['PRINZESSIN: Zuerst Tomaten. Und dann ein Stück. Wenn man nur nicht viel von uns weiß, das wäre ein gutes Zeichen!', ' LUCIFER: Ich kann mich nicht mit den Menschen messen! – Wenn du mir nicht auch noch was sagst!', ' CAMILLA: Ich glaube, du meinst das nicht?', ' LUCIFER: Und ich meine, du glaubst es nicht? – Wenn du das glaubst, so ist das kein Beweis!', ' CAMILLA: Und wenn du mich nur glaubst,']	13.0	[19, 17, 6, 17, 6]	13	6.442049363362563	-0.02551772947640629
293	gen112.txt	3	['PRINZESSIN: Zuerst Tomaten und Salat, dann Salat, dann Salat.', ' LYSANDER: Ei, Herr Doktor, die Suppe war recht gut. – Na, das war ein gutes Rezept. Aber – wie gesagt, ich bin ja ganz einfältig, Herr Doktor!', ' FANITÄTSKÜTHIN: Jawohl.', ' LYSANDER: Nun ja, was ist denn das?', ' FANITÄTSKÜTHIN: Da ist nämlich der Salat!', ' L']	9.2	[8, 26, 1, 6, 5]	25	9.731392500562293	0.6473892835161572
294	gen106.txt	2	['PRINZESSIN: Zuerst Tomaten.', ' MELCHTHALENSTEIN: Was?', ' MELCHTHALENSTEIN: Das sind die ersten, die sich die Zunge blenden sehn.', ' MELCHTHALENSTEIN: Das sind nur meine Gedanken!', ' MELCHTHALENSTEIN: Das sind meine Gedanken, die ich in meinem Leben nie zu Ende gedacht habe, und die alle, die sie mir jetzt machen, in mir zu mir kommen und die ich noch nie in meinem']	10.4	[2, 1, 10, 5, 34]	33	13.649175799292793	0.4551520035232554
295	gen107.txt	3	"[""PRINZESSIN: Zuerst Tomatensaft – die sind ja noch nicht fertig. – Ich hab'schon die ganze Zeit mit ihnen gezittert."", ' FRAUVONPOSERT: Das ist ein sehr wilder Bursche –', ' GREIF: Was willst du denn mit dem?', ' FRAUVONPOSERT: Er hat sich mit seinem Vater unterhalten.', ' GREIF: Das ist wahr!', "" FRAUVONPOSERT: Das glaub'ich auch. – Aber das hat ihn doch in eine gewisse""]"	8.833333333333334	[18, 7, 6, 7, 3, 12]	15	5.344779384283946	0.5190023135609255
296	gen113.txt	2	['PRINZESSIN: Zuerst Tomaten und Salat, dann Pfeffer und Knoblauch in einer Schüssel.', ' KELLNER: Ich habe schon alles gegessen! – Nun Wolfgang, das ist schon gut. – Nun, das ist gut! – Aber ich habe auch nicht die Kraft, mich zu schämen. Es sind die besten Rezepte! Sieh doch, wenn Sie auch nur einen Tag bei mir sind, so ist doch alles gut. Ich habe noch einen ganzen Monat Zeit, mir dieländischen Rezepte zu vertreiben.', ' KELLNER: Ja,']	24.33333333333333	[11, 61, 1]	60	32.145502536643185	0.4810130898407309
297	gen339.txt	1	"['PRINZESSIN: Zuerst Tomaten, dann Salat.', ' KÄTHCHEN: Ei!', ' SCHÖN: Ei, was, so was –', ' KÄTHCHEN: Nu, Herr, was?', ' KÄTHCHEN: Nu, Herr, was denn?', ' SCHÖN: Ich bin der Koch, ich bin des Koch.', "" KÄTHCHEN: Ei, was, Herr, das ist doch ein bißchen kräft'ges Zeug."", ' SCHÖN: Ei, Herr, das ist doch ein wenig']"	5.25	[4, 1, 5, 3, 4, 8, 10, 7]	9	2.9154759474226504	0.3609098671652528
298	gen305.txt	2	['PRINZESSIN: Zuerst Tomaten, dann Salat und ein paar Zwiebeln.', ' KÄSPERLE: Ich wollte, es wäre mir nicht lieb, wenn Sie mich so früh wieder in die Stadt begleiten wollten.', ' FRAUSTAAR: Das wäre sehr schade!', ' KÄSPERLE: Aber das ist ja alles schon wieder ein ganz anderer Fall!', ' FRAUSTAAR: So. Und das ist ja alles wahrhaftig wahr.', ' KÄSPERLE: Und nun ist es ja auch wieder eine so']	9.666666666666666	[8, 18, 4, 11, 8, 9]	14	4.676180777800049	0.20940044387929044
299	gen463.txt	4	['PRINZESSIN: Zuerst Tomaten, dann Salat, dann Pfeffer, dann Salat, dann Salat. Und so fort –', ' VINCENTIUSLADISZLAUS: Ich werde mich schon wieder mit der ganzen Welt vertragen.', ' VANCENTIUSLADISZLAUS: Ich muß ja nur noch ein wenig mit mir im Garten spazieren! Ich muß ja nur noch ein wenig mit mir im Garten spazieren. Ich muß doch nur noch ein wenig mit mir im Garten spazieren.', ' DERGRAF']	20.0	[14, 10, 36]	26	14.0	0.6554247951346239
300	gen477.txt	2	['PRINZESSIN: Zuerst Tomaten und Salat.', ' GIGLIO: Das ist sehr gut für den Wein, denn es ist besser für uns, daß wir die Suppe kochen sollen.', ' GIGLIO: Und ich danke Ihnen für Ihre Güte.', ' GIGLIO: Ich weiß nicht, wie das alles geht – und es ist auch nicht möglich –', ' GIGLIO: Das ist ja sehr gut. Aber, wenn Sie mir nicht gleich erlauben wollten, daß Sie mit Ihrer Kochkunst etwas zu tun bekommen haben']	13.6	[4, 19, 7, 15, 23]	19	7.987490219086344	0.10697936310453147
301	gen311.txt	3	['PRINZESSIN: Zuerst Tomaten und Paprika, dann Salat und Gurken, dann Salat und Zwiebeln und dann Salat und Sauce.', ' ZIERMANN: So – das kann doch wohl noch kommen, Herr Doktor?', ' ZIERMANN: Ich glaube, wir werden noch nicht lange beisammen sein.', ' ZIERMANN: Ich glaube, der Herr Professor wird gleich kommen. Er ist ein sehr guter Herr von der Universität, und wird Ihnen auch schon eine große Freude bereiten, wenn Sie mir eine Nachricht bringen –', ' ZIER']	17.25	[17, 10, 9, 33]	24	11.086778913041728	0.5943559692840117
302	gen488.txt	1	['PRINZESSIN: Zuerst Tomaten und Salat. Ludmilla, ihre Kammerzofe.: Und jetzt den Pfeffer.', ' PRINZESSIN: Ich will dir die Suppe bereiten. Ludmilla, ihre Kammerzofe.: Das ist gut.', ' PRINZESSIN: Das ist recht hübsch von dir. Ludmilla, ihre Kammerzofe.: Das sind sehr gute Suppe.', ' PRINZESSIN: Was ist dir? Ludmilla, ihre Kammerzofe']	10.75	[11, 12, 14, 6]	8	3.4034296427770228	0.3332559166571425
303	gen59.txt	2	['PRINZESSIN: Zuerst Tomaten und dann Salat. Ludmilla,: Ich bin auch ein großer Freund von dem, was ich esse.', ' KANZLER: Ich kann Ihnen sagen, daß ich sehr glücklich über meine Ankunft wäre, wenn Sie mir auch so eine große Freude bereiten würden, die wir mit einander teilen werden. Ludmilla,: Ich weiß, daß Sie eine große Freude an der Welt sehen. Sie sind ein Mann von Herzen, der sich in die Welt gesetzt hat, um Ihnen die']	36.5	[17, 56]	39	27.577164466275352	0.3498176762543892
304	gen71.txt	4	['PRINZESSIN: Zuerst Tomaten, zweitens Kartoffeln, und drittens Bohnen.', ' GRAFMOMMILLON: So. Nun. Aber – –', ' DERALTE', ' RÖSCHEN: Nun, was machen wir denn? Das ist ja die Sache : – –', ' GRAFMOMMILLON: Was machen wir denn? – –', ' DERALTE', ' RÖSCHEN: Wir haben uns doch nicht um die Suppe zu bekümmern ; aber wir haben unser Brot.', ' GRAFMOM']	9.4	[7, 5, 13, 6, 16]	11	4.8270073544588685	0.04504990690237787
305	gen5.txt	2	['PRINZESSIN: Zuerst Tomatensauce. Figaro, Kabinets-Kourier des Grafen Almaviva, bei einem Gesandtschaftsposten in Deutschland.: Und dann Salat, und dann Pfeffer.', ' GADENAU: Und dann Pfeffer nach Knoblauch und Zwiebeln. Figaro, Kabinets-Kourier des Grafen Almaviva, bei einem Gesandtschaftsposten in Deutschland.: Aber ich bitte!', ' GADENAU: Ich bitte! Figaro, Kabinets-Kourier des']	14.333333333333336	[18, 20, 5]	15	8.144527815247079	0.08767146943096682
306	gen65.txt	3	"['PRINZESSIN: Zuerst Tomaten aus dem Garten, dann Salat und Knoblauch, dann Salat und Gemüse, dann Salat und Salat, jetzt Salat und Salat und Salat, dann Salat und Salat!', ' FRAUGENIUS: So!', ' VINCENTIUS: Nun, so!', "" FRAUGENIUS: Was gibt's denn, daß Ihr so einen guten Abend habt?"", ' VINCENTIUS: Es ist ja nur ein Tag ; es wird ja heute nicht wiederkommen, denn es ist schon seit']"	11.6	[27, 1, 2, 10, 18]	26	11.013627921806693	0.8866825865588215
307	gen259.txt	1	['PRINZESSIN: Zuerst Tomaten, dann die Kartoffeln, dann die Zwiebel, dann das Kraut, dann die Eier, dann die Hühner, dann die Hühner, dann die Hühner, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Schafe, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Schafe, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Schafe, dann die Ochsen, dann die Ochsen, dann die Ochsen, dann die Ochsen']	0.0	[77]	0		0.6772200790310559
308	gen271.txt	2	['PRINZESSIN: Zuerst Tomaten und Zwiebeln und Knoblauch und dann die Kartoffeln und das Salz.', ' GRETCHEN: Ich werde die Suppe schon fertig kriegen.']	10.0	[13, 7]	6	4.242640687119285	0.04868662182482009
309	gen265.txt	1	['PRINZESSIN: Zuerst Tomaten und dann Erbsen, dann Kartoffeln, dann Kartoffeln, dann Gemüse und dann Salat, dann Salat, dann Salat, dann Salat.']	0.0	[20]	0		0.98670995935731
310	gen298.txt	3	['PRINZESSIN: Zuerst Tomatensauce und dann Pfeffer.', ' FLECHT: Das ist gut und gut.', ' KÄDELLEIN: Was?', ' FAUSTS', ' KÄDELLEIN: Ei so!', ' KÄDELLEIN: Ei so!', ' FAUSTS', ' KÄDELLEIN: Das war doch ein ganz schöner Gedanke! Ich habe mich auch sehr gefreut.', ' KÄDELLEIN: Was ist denn das wieder?', ' FAUSTS', ' KÄDELLEIN: Ja, ja']	4.375	[5, 5, 1, 2, 2, 13, 5, 2]	12	3.8521793460696654	0.05885729731717543
311	gen273.txt	1	['PRINZESSIN: Zuerst Tomaten und Zwiebeln in den Salat mischen.', ' SCHRÖDERIN: Sie müssen nur erst das Fleisch mit Pfeffer anrichten und den Knoblauch anheizen. Veit Werninger, a.s. Bruder,: Aber nur in den Salat, sonst geht nichts an. – –', ' SCHRÖDERIN: Es ist doch nicht zu rühmen. Veit Werninger, a.s. Bruder,: Aber das muß ich auch so sagen. Veit Werninger,']	18.33333333333333	[8, 28, 19]	20	10.016652800877813	0.490758992383543
312	gen267.txt	1	['PRINZESSIN: Zuerst Tomaten und Zwiebeln. Dann die Erbsen. Das ist ein Rezept für meine Suppe.']	0.0	[14]	0		0.1556165530567358
313	gen73.txt	3	['PRINZESSIN: Zuerst Tomaten und Zwiebeln! Das ist ein sehr guter Rat, daß du das nicht weißt.', ' FLEDERMAUS: Du wirst es aber nicht tun, weil du es weißt.', ' FRAUVONWILHELMAUS: Das ist eine gute Nachricht für die Welt.', ' FLEDERMAUS: Und du wirst es auch nicht tun, weil du es weißt. Es hat mir schon lange genug gelegen. Ich will nicht länger so auf der Welt herumsitzen! Das weiß ich. Ich will']	16.25	[15, 10, 8, 32]	24	10.904891868637062	0.08341565547021096
314	gen67.txt	1	['PRINZESSIN: Zuerst Tomaten, dann Kartoffeln.']	0.0	[4]	0		0.3229127102293653
315	gen7.txt	3	['PRINZESSIN: Zuerst Tomatensaft!', ' HERRVONWALLENFELD: Und dann noch ein anderes Mal : das wird sich finden!', ' FRAUVONWALLENFELD: Wie?', ' HERRVONWALLENFELD: Das wird nicht fehlen!', ' FRAUVONWALLENFELD: Das werde ich!', ' HERRVONWALLENFELD: Das wird sich finden!', ' FRAUVONWALLENFELD:']	3.571428571428572	[2, 11, 1, 4, 3, 4, 0]	11	3.5989416433697494	0.2706388654135644
